location_id,location_name,source,poll,variable,yoy,yoy_rel,rsquared_testing,rmse_testing,period
amritsar_ind.28_1_in,Amritsar,cpcb,pm10,observed,8.65339122791164,0.08737214127210575,0.7175104377680632,29.227867262988674,FY 2019-2020 to FY 2023-2024
amritsar_ind.28_1_in,Amritsar,cpcb,pm10,trend,3.2857547590414526,0.03210221645876016,0.7175104377680632,29.227867262988674,FY 2019-2020 to FY 2023-2024
asanol_ind.36_1_in,Asanol,cpcb,pm10,observed,9.836651860610559,0.09569888010343937,0.8895221540859161,25.62253765901784,FY 2019-2020 to FY 2023-2024
asanol_ind.36_1_in,Asanol,cpcb,pm10,trend,8.75293213817693,0.08424644976401525,0.8895221540859161,25.62253765901784,FY 2019-2020 to FY 2023-2024
aurangabad_ind.20_1_in,Aurangabad,cpcb,pm10,observed,21.824158535564393,0.28301353373038124,0.6451429401877178,23.827341380813824,FY 2019-2020 to FY 2023-2024
aurangabad_ind.20_1_in,Aurangabad,cpcb,pm10,trend,20.633845547715097,0.270937239496802,0.6451429401877178,23.827341380813824,FY 2019-2020 to FY 2023-2024
bangalore_ind.16_1_in,Bangalore,cpcb,pm10,observed,-0.1500392003483597,-0.0020755563356207,0.7067599786179837,14.999234416612738,FY 2019-2020 to FY 2023-2024
bangalore_ind.16_1_in,Bangalore,cpcb,pm10,trend,-3.0005046015607917,-0.040349152074761765,0.7067599786179837,14.999234416612738,FY 2019-2020 to FY 2023-2024
chandrapur_ind.20_1_in,Chandrapur,cpcb,pm10,observed,9.889411171216963,0.12794862554467817,0.7091162280233627,28.5119631090105,FY 2019-2020 to FY 2023-2024
chandrapur_ind.20_1_in,Chandrapur,cpcb,pm10,trend,3.37425710251388,0.04090619463528328,0.7091162280233627,28.5119631090105,FY 2019-2020 to FY 2023-2024
delhi_ind.25_1_in,Delhi,cpcb,pm10,observed,1.0047382021647877,0.0048656952960942825,0.7975653860625986,51.18343451663705,FY 2019-2020 to FY 2023-2024
delhi_ind.25_1_in,Delhi,cpcb,pm10,trend,2.472003124063548,0.012107495231203424,0.7975653860625986,51.18343451663705,FY 2019-2020 to FY 2023-2024
dewas_ind.19_1_in,Dewas,cpcb,pm10,observed,6.012391599576546,0.06103223174774829,0.6992624150701775,25.56100959343248,FY 2019-2020 to FY 2023-2024
dewas_ind.19_1_in,Dewas,cpcb,pm10,trend,-0.5702997737732431,-0.005568290374123341,0.6992624150701775,25.56100959343248,FY 2019-2020 to FY 2023-2024
ghaziabad_ind.34_1_in,Ghaziabad,cpcb,pm10,observed,-56.22444239347283,-0.23823149660133008,0.857942471323004,47.80004954640985,FY 2019-2020 to FY 2023-2024
ghaziabad_ind.34_1_in,Ghaziabad,cpcb,pm10,trend,-52.006065964537015,-0.220476889506283,0.857942471323004,47.80004954640985,FY 2019-2020 to FY 2023-2024
guwahati_ind.4_1_in,Guwahati,cpcb,pm10,observed,11.889448491436426,0.10498051981390318,0.8343445348123478,30.190122134299937,FY 2019-2020 to FY 2023-2024
guwahati_ind.4_1_in,Guwahati,cpcb,pm10,trend,6.395512571347155,0.05665498771693745,0.8343445348123478,30.190122134299937,FY 2019-2020 to FY 2023-2024
howrah_ind.36_1_in,Howrah,cpcb,pm10,observed,-24.173831045689624,-0.1835110715509368,0.8747404713435196,29.080009388841745,FY 2019-2020 to FY 2023-2024
howrah_ind.36_1_in,Howrah,cpcb,pm10,trend,-23.225324269066874,-0.18099677794488273,0.8747404713435196,29.080009388841745,FY 2019-2020 to FY 2023-2024
hyderabad_ind.32_1_in,Hyderabad,cpcb,pm10,observed,-4.3419808605247425,-0.05125575251124625,0.8750332162721671,13.3008686004636,FY 2019-2020 to FY 2023-2024
