location_id,location_name,source,poll,variable,yoy,yoy_rel,rsquared_testing,rmse_testing,period
ahmedabad_ind.11_1_in,Ahmedabad,cpcb,pm10,observed,-5.320265943237445,-0.048402036076853124,0.7135056267693027,31.926631587917026,FY 2021-2022 to FY 2023-2024
ahmedabad_ind.11_1_in,Ahmedabad,cpcb,pm10,trend,-6.243976522537665,-0.05649042075344061,0.7135056267693027,31.926631587917026,FY 2021-2022 to FY 2023-2024
amritsar_ind.28_1_in,Amritsar,cpcb,pm10,observed,-0.5132364358286878,-0.004743087333192284,0.7175104377680632,29.227867262988674,FY 2021-2022 to FY 2023-2024
amritsar_ind.28_1_in,Amritsar,cpcb,pm10,trend,-2.2241682784584214,-0.020620342942210775,0.7175104377680632,29.227867262988674,FY 2021-2022 to FY 2023-2024
asanol_ind.36_1_in,Asanol,cpcb,pm10,observed,10.537560353497327,0.10322175246203266,0.8895221540859161,25.62253765901784,FY 2021-2022 to FY 2023-2024
asanol_ind.36_1_in,Asanol,cpcb,pm10,trend,2.665183549200904,0.024232356726906427,0.8895221540859161,25.62253765901784,FY 2021-2022 to FY 2023-2024
aurangabad_ind.20_1_in,Aurangabad,cpcb,pm10,observed,15.216715485404364,0.18175522785550308,0.6451429401877178,23.827341380813824,FY 2021-2022 to FY 2023-2024
aurangabad_ind.20_1_in,Aurangabad,cpcb,pm10,trend,15.818280191575127,0.19535287956121666,0.6451429401877178,23.827341380813824,FY 2021-2022 to FY 2023-2024
bangalore_ind.16_1_in,Bangalore,cpcb,pm10,observed,8.050586804059662,0.12561761454162132,0.7067599786179837,14.999234416612738,FY 2021-2022 to FY 2023-2024
bangalore_ind.16_1_in,Bangalore,cpcb,pm10,trend,4.002226092064461,0.05941478249513076,0.7067599786179837,14.999234416612738,FY 2021-2022 to FY 2023-2024
bhopal_ind.19_1_in,Bhopal,cpcb,pm10,observed,-5.9551212364008705,-0.05163883727601266,0.7624141512528531,25.49953082725088,FY 2021-2022 to FY 2023-2024
bhopal_ind.19_1_in,Bhopal,cpcb,pm10,trend,-7.390284151209343,-0.06457352698456487,0.7624141512528531,25.49953082725088,FY 2021-2022 to FY 2023-2024
chandigarh_ind.6_1_in,Chandigarh,cpcb,pm10,observed,26.984622908256313,0.27547365164452015,0.7599550726740627,26.70388542999828,FY 2021-2022 to FY 2023-2024
chandigarh_ind.6_1_in,Chandigarh,cpcb,pm10,trend,20.962406855314413,0.20875095054897175,0.7599550726740627,26.70388542999828,FY 2021-2022 to FY 2023-2024
chandrapur_ind.20_1_in,Chandrapur,cpcb,pm10,observed,-0.3752975547333932,-0.004286334639613454,0.7091162280233627,28.5119631090105,FY 2021-2022 to FY 2023-2024
chandrapur_ind.20_1_in,Chandrapur,cpcb,pm10,trend,-6.754495171362805,-0.07292977054647197,0.7091162280233627,28.5119631090105,FY 2021-2022 to FY 2023-2024
davanagere_ind.16_1_in,Davanagere,cpcb,pm10,observed,1.680381389771533,0.029605962354182447,0.8497898807737312,13.419510741830894,FY 2021-2022 to FY 2023-2024
davanagere_ind.16_1_in,Davanagere,cpcb,pm10,trend,-3.805857594886376,-0.06343672089525941,0.8497898807737312,13.419510741830894,FY 2021-2022 to FY 2023-2024
delhi_ind.25_1_in,Delhi,cpcb,pm10,observed,8.007000167169082,0.04013694690534569,0.7975653860625986,51.18343451663705,FY 2021-2022 to FY 2023-2024
delhi_ind.25_1_in,Delhi,cpcb,pm10,trend,-0.30382088485606573,-0.0014681087077245778,0.7975653860625986,51.18343451663705,FY 2021-2022 to FY 2023-2024
dewas_ind.19_1_in,Dewas,cpcb,pm10,observed,16.25177898891465,0.18410949455841802,0.6992624150701775,25.56100959343248,FY 2021-2022 to FY 2023-2024
dewas_ind.19_1_in,Dewas,cpcb,pm10,trend,13.995684386589957,0.15930761673889257,0.6992624150701775,25.56100959343248,FY 2021-2022 to FY 2023-2024
durgapur_ind.36_1_in,Durgapur,cpcb,pm10,observed,-79.86289130173981,-0.42410555211646755,0.8353324955988091,36.9225140353137,FY 2021-2022 to FY 2023-2024
durgapur_ind.36_1_in,Durgapur,cpcb,pm10,trend,-74.74954756249744,-0.41065560730480405,0.8353324955988091,36.9225140353137,FY 2021-2022 to FY 2023-2024
faridabad_ind.12_1_in,Faridabad,cpcb,pm10,observed,-18.427111589560184,-0.08814408657788558,0.7558020075811458,56.29901664373558,FY 2021-2022 to FY 2023-2024
faridabad_ind.12_1_in,Faridabad,cpcb,pm10,trend,-23.60008090322981,-0.11019397076088815,0.7558020075811458,56.29901664373558,FY 2021-2022 to FY 2023-2024
gaya_ind.5_1_in,Gaya,cpcb,pm10,observed,7.897627843411186,0.08238694808464682,0.8520756516922092,29.633567058909065,FY 2021-2022 to FY 2023-2024
gaya_ind.5_1_in,Gaya,cpcb,pm10,trend,7.646928481417788,0.08216092448577267,0.8520756516922092,29.633567058909065,FY 2021-2022 to FY 2023-2024
ghaziabad_ind.34_1_in,Ghaziabad,cpcb,pm10,observed,-44.532065448128094,-0.19852449592233143,0.857942471323004,47.80004954640985,FY 2021-2022 to FY 2023-2024
ghaziabad_ind.34_1_in,Ghaziabad,cpcb,pm10,trend,-49.31206499812774,-0.21147104460025618,0.857942471323004,47.80004954640985,FY 2021-2022 to FY 2023-2024
guwahati_ind.4_1_in,Guwahati,cpcb,pm10,observed,22.991554444981418,0.2250725496677488,0.8343445348123478,30.190122134299937,FY 2021-2022 to FY 2023-2024
guwahati_ind.4_1_in,Guwahati,cpcb,pm10,trend,19.365284038120407,0.19381665298222303,0.8343445348123478,30.190122134299937,FY 2021-2022 to FY 2023-2024
gwalior_ind.19_1_in,Gwalior,cpcb,pm10,observed,25.054004474153487,0.22698773620288865,0.8130971830995607,27.71183416617752,FY 2021-2022 to FY 2023-2024
gwalior_ind.19_1_in,Gwalior,cpcb,pm10,trend,15.748896378946327,0.13723751183533486,0.8130971830995607,27.71183416617752,FY 2021-2022 to FY 2023-2024
howrah_ind.36_1_in,Howrah,cpcb,pm10,observed,-11.342822167426391,-0.09539916950956258,0.8747404713435196,29.080009388841745,FY 2021-2022 to FY 2023-2024
howrah_ind.36_1_in,Howrah,cpcb,pm10,trend,-16.43726326217623,-0.1352516845083622,0.8747404713435196,29.080009388841745,FY 2021-2022 to FY 2023-2024
hyderabad_ind.32_1_in,Hyderabad,cpcb,pm10,observed,-5.070437598783656,-0.05934464395111184,0.8750332162721671,13.3008686004636,FY 2021-2022 to FY 2023-2024
hyderabad_ind.32_1_in,Hyderabad,cpcb,pm10,trend,-9.085502488946503,-0.09997152569949982,0.8750332162721671,13.3008686004636,FY 2021-2022 to FY 2023-2024
indore_ind.19_1_in,Indore,cpcb,pm10,observed,-9.625146135865947,-0.08384211247054633,0.7236239832399598,29.61547152882401,FY 2021-2022 to FY 2023-2024
indore_ind.19_1_in,Indore,cpcb,pm10,trend,-8.861822058327263,-0.07749507742948608,0.7236239832399598,29.61547152882401,FY 2021-2022 to FY 2023-2024
jabalpur_ind.19_1_in,Jabalpur,cpcb,pm10,observed,-28.102263183438453,-0.221956922166202,0.8538297341553925,27.814352164678322,FY 2021-2022 to FY 2023-2024
jabalpur_ind.19_1_in,Jabalpur,cpcb,pm10,trend,-22.966747846082598,-0.18262594056649306,0.8538297341553925,27.814352164678322,FY 2021-2022 to FY 2023-2024
jaipur_ind.29_1_in,Jaipur,cpcb,pm10,observed,13.223086529345636,0.10913736587923129,0.6982965099860845,30.317311018182753,FY 2021-2022 to FY 2023-2024
jaipur_ind.29_1_in,Jaipur,cpcb,pm10,trend,11.535418352260066,0.09516022943110507,0.6982965099860845,30.317311018182753,FY 2021-2022 to FY 2023-2024
jalandhar_ind.28_1_in,Jalandhar,cpcb,pm10,observed,-3.185009414791395,-0.028834256020450234,0.6824888135246315,28.021108650334323,FY 2021-2022 to FY 2023-2024
jalandhar_ind.28_1_in,Jalandhar,cpcb,pm10,trend,-3.7723415335971566,-0.03478698222612643,0.6824888135246315,28.021108650334323,FY 2021-2022 to FY 2023-2024
jodhpur_ind.29_1_in,Jodhpur,cpcb,pm10,observed,-31.7574707485675,-0.20281669573040526,0.7160210284893327,39.135966890696274,FY 2021-2022 to FY 2023-2024
jodhpur_ind.29_1_in,Jodhpur,cpcb,pm10,trend,-28.675615318869035,-0.1805344897909497,0.7160210284893327,39.135966890696274,FY 2021-2022 to FY 2023-2024
khanna_ind.28_1_in,Khanna,cpcb,pm10,observed,-9.319956108695706,-0.08812575109423715,0.6935700290782706,25.612396830479888,FY 2021-2022 to FY 2023-2024
khanna_ind.28_1_in,Khanna,cpcb,pm10,trend,-8.928829725869008,-0.08448490305453442,0.6935700290782706,25.612396830479888,FY 2021-2022 to FY 2023-2024
kohima_ind.24_1_in,Kohima,cpcb,pm10,observed,-0.7146565549432466,-0.010790183674225488,0.8051724474048789,17.392681349995637,FY 2021-2022 to FY 2023-2024
kohima_ind.24_1_in,Kohima,cpcb,pm10,trend,-2.26018528725443,-0.03391595376197841,0.8051724474048789,17.392681349995637,FY 2021-2022 to FY 2023-2024
kolkata_ind.36_1_in,Kolkata,cpcb,pm10,observed,-8.00928491953158,-0.07819127489610923,0.8885983419258904,23.122817314211932,FY 2021-2022 to FY 2023-2024
kolkata_ind.36_1_in,Kolkata,cpcb,pm10,trend,-15.696743273418761,-0.14944192514516677,0.8885983419258904,23.122817314211932,FY 2021-2022 to FY 2023-2024
kota_ind.29_1_in,Kota,cpcb,pm10,observed,13.960414598974893,0.1311456831718849,0.7336812268207202,28.36380493155407,FY 2021-2022 to FY 2023-2024
kota_ind.29_1_in,Kota,cpcb,pm10,trend,11.919074049705898,0.10934070952107887,0.7336812268207202,28.36380493155407,FY 2021-2022 to FY 2023-2024
lucknow_ind.34_1_in,Lucknow,cpcb,pm10,observed,-12.873033198004649,-0.09920416295771256,0.9025353122057158,30.13381859818931,FY 2021-2022 to FY 2023-2024
lucknow_ind.34_1_in,Lucknow,cpcb,pm10,trend,-23.159646225617138,-0.16717591331906356,0.9025353122057158,30.13381859818931,FY 2021-2022 to FY 2023-2024
ludhiana_ind.28_1_in,Ludhiana,cpcb,pm10,observed,8.36915142409444,0.07071275861009181,0.6617686272483402,32.55959830356315,FY 2021-2022 to FY 2023-2024
ludhiana_ind.28_1_in,Ludhiana,cpcb,pm10,trend,10.393802707765971,0.08793385169391599,0.6617686272483402,32.55959830356315,FY 2021-2022 to FY 2023-2024
meerut_ind.34_1_in,Meerut,cpcb,pm10,observed,-35.90172963800637,-0.19390036451353163,0.8087893367503259,41.28984601678641,FY 2021-2022 to FY 2023-2024
meerut_ind.34_1_in,Meerut,cpcb,pm10,trend,-37.20814626259394,-0.19149563002042463,0.8087893367503259,41.28984601678641,FY 2021-2022 to FY 2023-2024
