location_id,location_name,source,poll,variable,yoy,yoy_rel,rsquared_testing,rmse_testing,period
davanagere_ind.16_1_in,Davanagere,cpcb,pm10,observed,NA,NA,0.8497898807737312,13.419510741830894,FY 2017-18 to FY 2023-24
davanagere_ind.16_1_in,Davanagere,cpcb,pm10,trend,NA,NA,0.8497898807737312,13.419510741830894,FY 2017-18 to FY 2023-24
dehradun_ind.35_1_in,Dehradun,cpcb,pm10,observed,NA,NA,0.7224170230170798,25.861859531840032,FY 2017-18 to FY 2023-24
dehradun_ind.35_1_in,Dehradun,cpcb,pm10,trend,NA,NA,0.7224170230170798,25.861859531840032,FY 2017-18 to FY 2023-24
delhi_ind.25_1_in,Delhi,cpcb,pm10,observed,-22.297763943734225,-0.09703253730082292,0.7975653860625986,51.18343451663705,FY 2017-18 to FY 2023-24
delhi_ind.25_1_in,Delhi,cpcb,pm10,trend,-17.268480797341056,-0.07712180201706553,0.7975653860625986,51.18343451663705,FY 2017-18 to FY 2023-24
dewas_ind.19_1_in,Dewas,cpcb,pm10,observed,-22.262439904707875,-0.17558988234910874,0.6992624150701775,25.56100959343248,FY 2017-18 to FY 2023-24
dewas_ind.19_1_in,Dewas,cpcb,pm10,trend,-12.314860678258725,-0.10787015047433382,0.6992624150701775,25.56100959343248,FY 2017-18 to FY 2023-24
dhanbad_ind.15_1_in,Dhanbad,cpcb,pm10,observed,NA,NA,0.6156861704165846,30.02996099754313,FY 2017-18 to FY 2023-24
dhanbad_ind.15_1_in,Dhanbad,cpcb,pm10,trend,NA,NA,0.6156861704165846,30.02996099754313,FY 2017-18 to FY 2023-24
durgapur_ind.36_1_in,Durgapur,cpcb,pm10,observed,-53.53031361882148,-0.3304821388162603,0.8353324955988091,36.9225140353137,FY 2017-18 to FY 2023-24
durgapur_ind.36_1_in,Durgapur,cpcb,pm10,trend,-53.10661269139459,-0.33112582995956175,0.8353324955988091,36.9225140353137,FY 2017-18 to FY 2023-24
faridabad_ind.12_1_in,Faridabad,cpcb,pm10,observed,108.12958529137785,1.3106616398954891,0.7558020075811458,56.29901664373558,FY 2017-18 to FY 2023-24
faridabad_ind.12_1_in,Faridabad,cpcb,pm10,trend,55.33113797069436,0.4091410637855088,0.7558020075811458,56.29901664373558,FY 2017-18 to FY 2023-24
firozabad_ind.34_1_in,Firozabad,cpcb,pm10,observed,NA,NA,0.7486405606861314,19.59505227526497,FY 2017-18 to FY 2023-24
firozabad_ind.34_1_in,Firozabad,cpcb,pm10,trend,NA,NA,0.7486405606861314,19.59505227526497,FY 2017-18 to FY 2023-24
gaya_ind.5_1_in,Gaya,cpcb,pm10,observed,NA,NA,0.8520756516922092,29.633567058909065,FY 2017-18 to FY 2023-24
gaya_ind.5_1_in,Gaya,cpcb,pm10,trend,NA,NA,0.8520756516922092,29.633567058909065,FY 2017-18 to FY 2023-24
ghaziabad_ind.34_1_in,Ghaziabad,cpcb,pm10,observed,-224.40997788851078,-0.5552048299684035,0.857942471323004,47.80004954640985,FY 2017-18 to FY 2023-24
ghaziabad_ind.34_1_in,Ghaziabad,cpcb,pm10,trend,-125.54790458951081,-0.4057501144139482,0.857942471323004,47.80004954640985,FY 2017-18 to FY 2023-24
gorakhpur_ind.34_1_in,Gorakhpur,cpcb,pm10,observed,NA,NA,0.822432588493057,19.87229687886959,FY 2017-18 to FY 2023-24
gorakhpur_ind.34_1_in,Gorakhpur,cpcb,pm10,trend,NA,NA,0.822432588493057,19.87229687886959,FY 2017-18 to FY 2023-24
guwahati_ind.4_1_in,Guwahati,cpcb,pm10,observed,NA,NA,0.8343445348123478,30.190122134299937,FY 2017-18 to FY 2023-24
guwahati_ind.4_1_in,Guwahati,cpcb,pm10,trend,NA,NA,0.8343445348123478,30.190122134299937,FY 2017-18 to FY 2023-24
gwalior_ind.19_1_in,Gwalior,cpcb,pm10,observed,NA,NA,0.8130971830995607,27.71183416617752,FY 2017-18 to FY 2023-24
gwalior_ind.19_1_in,Gwalior,cpcb,pm10,trend,NA,NA,0.8130971830995607,27.71183416617752,FY 2017-18 to FY 2023-24
haldia_ind.36_1_in,Haldia,cpcb,pm10,observed,-13.363013249329128,-0.1369295752693365,0.7325284261224918,30.618058532522163,FY 2017-18 to FY 2023-24
haldia_ind.36_1_in,Haldia,cpcb,pm10,trend,-14.21692837056601,-0.14996629967953373,0.7325284261224918,30.618058532522163,FY 2017-18 to FY 2023-24
howrah_ind.36_1_in,Howrah,cpcb,pm10,observed,-49.75534003551431,-0.31628634414871576,0.8747404713435196,29.080009388841745,FY 2017-18 to FY 2023-24
