location_id,location_name,source,poll,variable,yoy,yoy_rel,rsquared_testing,rmse_testing,period
chandrapur_ind.20_1_in,Chandrapur,cpcb,pm10,observed,-15.03901650699568,-0.1470461790700818,0.7224272055603308,28.01587163489926,FY 2022-2023 to FY 2023-2024
chandrapur_ind.20_1_in,Chandrapur,cpcb,pm10,trend,-13.8037548690548,-0.13821993398124466,0.7224272055603308,28.01587163489926,FY 2022-2023 to FY 2023-2024
davanagere_ind.16_1_in,Davanagere,cpcb,pm10,observed,0.7829984722059891,0.01358061638727772,0.8500349264733311,13.405760888147864,FY 2022-2023 to FY 2023-2024
davanagere_ind.16_1_in,Davanagere,cpcb,pm10,trend,-1.2610745289544028,-0.021970615374679987,0.8500349264733311,13.405760888147864,FY 2022-2023 to FY 2023-2024
delhi_ind.25_1_in,Delhi,cpcb,pm10,observed,-4.622579930883717,-0.021787486194182488,0.8007505104947447,50.60111069243134,FY 2022-2023 to FY 2023-2024
delhi_ind.25_1_in,Delhi,cpcb,pm10,trend,-2.5593827439180075,-0.012241757092323667,0.8007505104947447,50.60111069243134,FY 2022-2023 to FY 2023-2024
durgapur_ind.36_1_in,Durgapur,cpcb,pm10,observed,-35.27701940197947,-0.2453380308202889,0.8267610369813011,40.96183489593892,FY 2022-2023 to FY 2023-2024
durgapur_ind.36_1_in,Durgapur,cpcb,pm10,trend,-41.27878885921615,-0.27776459599133313,0.8267610369813011,40.96183489593892,FY 2022-2023 to FY 2023-2024
faridabad_ind.12_1_in,Faridabad,cpcb,pm10,observed,-22.401871023511774,-0.10514495412240113,0.7558764131146264,56.25466919760891,FY 2022-2023 to FY 2023-2024
faridabad_ind.12_1_in,Faridabad,cpcb,pm10,trend,-12.020442175456509,-0.05928047062267146,0.7558764131146264,56.25466919760891,FY 2022-2023 to FY 2023-2024
firozabad_ind.34_1_in,Firozabad,cpcb,pm10,observed,-3.5993138279179533,-0.04488273436463878,0.7331146869711309,20.35633159007098,FY 2022-2023 to FY 2023-2024
firozabad_ind.34_1_in,Firozabad,cpcb,pm10,trend,-2.00930502223342,-0.02531418802777459,0.7331146869711309,20.35633159007098,FY 2022-2023 to FY 2023-2024
gaya_ind.5_1_in,Gaya,cpcb,pm10,observed,-46.0595375927486,-0.3072352095807365,0.8498989937417847,29.784283728732536,FY 2022-2023 to FY 2023-2024
gaya_ind.5_1_in,Gaya,cpcb,pm10,trend,-41.190302570656414,-0.28760293810248366,0.8498989937417847,29.784283728732536,FY 2022-2023 to FY 2023-2024
ghaziabad_ind.34_1_in,Ghaziabad,cpcb,pm10,observed,-27.37843415582691,-0.13213125801940065,0.8442364127004846,52.45685732254801,FY 2022-2023 to FY 2023-2024
ghaziabad_ind.34_1_in,Ghaziabad,cpcb,pm10,trend,-25.545217250012684,-0.12337307276271704,0.8442364127004846,52.45685732254801,FY 2022-2023 to FY 2023-2024
gorakhpur_ind.34_1_in,Gorakhpur,cpcb,pm10,observed,19.302342754817303,0.2586190164831184,0.8290489354468024,19.597553501912852,FY 2022-2023 to FY 2023-2024
gorakhpur_ind.34_1_in,Gorakhpur,cpcb,pm10,trend,15.334437216943655,0.20318843697462893,0.8290489354468024,19.597553501912852,FY 2022-2023 to FY 2023-2024
guwahati_ind.4_1_in,Guwahati,cpcb,pm10,observed,24.18647867594528,0.2392111798964623,0.8207299277541248,31.16893285099331,FY 2022-2023 to FY 2023-2024
guwahati_ind.4_1_in,Guwahati,cpcb,pm10,trend,12.927650239513852,0.12093570417519005,0.8207299277541248,31.16893285099331,FY 2022-2023 to FY 2023-2024
gwalior_ind.19_1_in,Gwalior,cpcb,pm10,observed,-10.826203507684824,-0.07396194972476718,0.8094667800933848,27.894986778274355,FY 2022-2023 to FY 2023-2024
gwalior_ind.19_1_in,Gwalior,cpcb,pm10,trend,-5.392260662589081,-0.039618478670267715,0.8094667800933848,27.894986778274355,FY 2022-2023 to FY 2023-2024
haldia_ind.36_1_in,Haldia,cpcb,pm10,observed,0.10254036021690638,0.00121890682354298,0.7297866492634535,30.519899358469793,FY 2022-2023 to FY 2023-2024
haldia_ind.36_1_in,Haldia,cpcb,pm10,trend,-3.339276946481206,-0.0394105087306749,0.7297866492634535,30.519899358469793,FY 2022-2023 to FY 2023-2024
howrah_ind.36_1_in,Howrah,cpcb,pm10,observed,-1.3142440515675133,-0.012071686295108734,0.9050788428042805,25.269251814187992,FY 2022-2023 to FY 2023-2024
howrah_ind.36_1_in,Howrah,cpcb,pm10,trend,-7.6260220202565705,-0.06854241861573643,0.9050788428042805,25.269251814187992,FY 2022-2023 to FY 2023-2024
hyderabad_ind.32_1_in,Hyderabad,cpcb,pm10,observed,1.5012358839686897,0.019071101052103127,0.8688647271624721,13.57825137450991,FY 2022-2023 to FY 2023-2024
hyderabad_ind.32_1_in,Hyderabad,cpcb,pm10,trend,-1.2957564921383806,-0.015640947377518366,0.8688647271624721,13.57825137450991,FY 2022-2023 to FY 2023-2024
indore_ind.19_1_in,Indore,cpcb,pm10,observed,-18.02490411166977,-0.1554060079217113,0.7643269668292683,26.74294928246992,FY 2022-2023 to FY 2023-2024
indore_ind.19_1_in,Indore,cpcb,pm10,trend,-13.863129223061591,-0.1233860656951994,0.7643269668292683,26.74294928246992,FY 2022-2023 to FY 2023-2024
jabalpur_ind.19_1_in,Jabalpur,cpcb,pm10,observed,-44.129815784836694,-0.3137330399695326,0.8510330841382293,27.900784643890294,FY 2022-2023 to FY 2023-2024
jabalpur_ind.19_1_in,Jabalpur,cpcb,pm10,trend,-29.389388690239713,-0.22456662851287226,0.8510330841382293,27.900784643890294,FY 2022-2023 to FY 2023-2024
jaipur_ind.29_1_in,Jaipur,cpcb,pm10,observed,10.558008381019874,0.08522058009224223,0.7001285207519626,30.06655534090858,FY 2022-2023 to FY 2023-2024
jaipur_ind.29_1_in,Jaipur,cpcb,pm10,trend,12.889945751440365,0.10775869504323843,0.7001285207519626,30.06655534090858,FY 2022-2023 to FY 2023-2024
jalandhar_ind.28_1_in,Jalandhar,cpcb,pm10,observed,-9.898253521555375,-0.08454283067904203,0.6626758438758928,33.592070004976115,FY 2022-2023 to FY 2023-2024
jalandhar_ind.28_1_in,Jalandhar,cpcb,pm10,trend,-5.985597129439512,-0.053961066281208836,0.6626758438758928,33.592070004976115,FY 2022-2023 to FY 2023-2024
jhansi_ind.34_1_in,Jhansi,cpcb,pm10,observed,-23.335517868270912,-0.19164834009139103,0.7107056938891625,31.99882989438906,FY 2022-2023 to FY 2023-2024
jhansi_ind.34_1_in,Jhansi,cpcb,pm10,trend,-25.593071483201996,-0.21246688240319425,0.7107056938891625,31.99882989438906,FY 2022-2023 to FY 2023-2024
jodhpur_ind.29_1_in,Jodhpur,cpcb,pm10,observed,-28.154945914654107,-0.1837817043158456,0.7145710041450003,39.2858520862851,FY 2022-2023 to FY 2023-2024
jodhpur_ind.29_1_in,Jodhpur,cpcb,pm10,trend,-17.99016787790842,-0.12072187147181757,0.7145710041450003,39.2858520862851,FY 2022-2023 to FY 2023-2024
kanpur_ind.34_1_in,Kanpur,cpcb,pm10,observed,-9.05287002460274,-0.07819934066663686,0.6221462032275471,52.876373189064,FY 2022-2023 to FY 2023-2024
kanpur_ind.34_1_in,Kanpur,cpcb,pm10,trend,-12.159787443923975,-0.1051102721459693,0.6221462032275471,52.876373189064,FY 2022-2023 to FY 2023-2024
khanna_ind.28_1_in,Khanna,cpcb,pm10,observed,-5.582182455744203,-0.05447961065680155,0.6784265765787906,25.7854577362684,FY 2022-2023 to FY 2023-2024
khanna_ind.28_1_in,Khanna,cpcb,pm10,trend,-2.3727753372371296,-0.02390376291827853,0.6784265765787906,25.7854577362684,FY 2022-2023 to FY 2023-2024
kohima_ind.24_1_in,Kohima,cpcb,pm10,observed,-6.016486336424279,-0.08422245561492127,0.738864507301474,18.314977162775886,FY 2022-2023 to FY 2023-2024
kohima_ind.24_1_in,Kohima,cpcb,pm10,trend,-5.0400382990648325,-0.07201956872420588,0.738864507301474,18.314977162775886,FY 2022-2023 to FY 2023-2024
kolkata_ind.36_1_in,Kolkata,cpcb,pm10,observed,-0.7971471933056478,-0.0083662895549417,0.907625053439273,22.228459524692678,FY 2022-2023 to FY 2023-2024
kolkata_ind.36_1_in,Kolkata,cpcb,pm10,trend,-6.57133627028017,-0.06826865917162261,0.907625053439273,22.228459524692678,FY 2022-2023 to FY 2023-2024
kota_ind.29_1_in,Kota,cpcb,pm10,observed,-4.762753306268351,-0.03800683417881935,0.714938406408753,27.300487579794574,FY 2022-2023 to FY 2023-2024
kota_ind.29_1_in,Kota,cpcb,pm10,trend,1.7229754332433203,0.014467139324871968,0.714938406408753,27.300487579794574,FY 2022-2023 to FY 2023-2024
lucknow_ind.34_1_in,Lucknow,cpcb,pm10,observed,-15.898692569792658,-0.11968317606580703,0.9060104927132804,29.727902270856855,FY 2022-2023 to FY 2023-2024
lucknow_ind.34_1_in,Lucknow,cpcb,pm10,trend,-11.375383739955325,-0.08927134320765112,0.9060104927132804,29.727902270856855,FY 2022-2023 to FY 2023-2024
ludhiana_ind.28_1_in,Ludhiana,cpcb,pm10,observed,-13.973465052962979,-0.09931614784699953,0.6479532601496515,33.029544013348804,FY 2022-2023 to FY 2023-2024
ludhiana_ind.28_1_in,Ludhiana,cpcb,pm10,trend,-5.6589662939092875,-0.042219647431563,0.6479532601496515,33.029544013348804,FY 2022-2023 to FY 2023-2024
meerut_ind.34_1_in,Meerut,cpcb,pm10,observed,-27.90297330251815,-0.15750438869426125,0.8060885138281663,41.52328079958904,FY 2022-2023 to FY 2023-2024
meerut_ind.34_1_in,Meerut,cpcb,pm10,trend,-18.420689819095088,-0.10498914326831851,0.8060885138281663,41.52328079958904,FY 2022-2023 to FY 2023-2024
mumbai_ind.20_1_in,Mumbai,cpcb,pm10,observed,-23.43926721007648,-0.19999750319175402,0.8423154829604453,23.117935885860234,FY 2022-2023 to FY 2023-2024
mumbai_ind.20_1_in,Mumbai,cpcb,pm10,trend,-11.833401437796752,-0.10926176160062413,0.8423154829604453,23.117935885860234,FY 2022-2023 to FY 2023-2024
muradabad_ind.34_1_in,Muradabad,cpcb,pm10,observed,5.857569690920684,0.057799895287251206,0.749687951675893,58.59654012629101,FY 2022-2023 to FY 2023-2024
muradabad_ind.34_1_in,Muradabad,cpcb,pm10,trend,0.7033441788407089,0.006776532252239718,0.749687951675893,58.59654012629101,FY 2022-2023 to FY 2023-2024
muzaffarpur_ind.5_1_in,Muzaffarpur,cpcb,pm10,observed,-6.793154907649324,-0.03867395951026425,0.7984842793800802,46.81194350282671,FY 2022-2023 to FY 2023-2024
muzaffarpur_ind.5_1_in,Muzaffarpur,cpcb,pm10,trend,-16.718964441284186,-0.09236296223843639,0.7984842793800802,46.81194350282671,FY 2022-2023 to FY 2023-2024
nagpur_ind.20_1_in,Nagpur,cpcb,pm10,observed,-5.10719815402301,-0.04912416579039795,0.8463776254712698,17.081391935317594,FY 2022-2023 to FY 2023-2024
nagpur_ind.20_1_in,Nagpur,cpcb,pm10,trend,-0.38208540536740543,-0.0039557471159194875,0.8463776254712698,17.081391935317594,FY 2022-2023 to FY 2023-2024
nashik_ind.20_1_in,Nashik,cpcb,pm10,observed,6.093218076278305,0.08721027269209379,0.7719318634308258,17.065805686365525,FY 2022-2023 to FY 2023-2024
nashik_ind.20_1_in,Nashik,cpcb,pm10,trend,7.261858140311503,0.10607712343260679,0.7719318634308258,17.065805686365525,FY 2022-2023 to FY 2023-2024
navi mumbai_ind.20_1_in,Navi Mumbai,cpcb,pm10,observed,-11.853727851989788,-0.08818516566815623,0.8613003195329586,27.043781008026308,FY 2022-2023 to FY 2023-2024
navi mumbai_ind.20_1_in,Navi Mumbai,cpcb,pm10,trend,-8.773211770711754,-0.06629653660408867,0.8613003195329586,27.043781008026308,FY 2022-2023 to FY 2023-2024
noida_ind.34_1_in,Noida,cpcb,pm10,observed,-16.22929594563996,-0.07787664513686789,0.7854375234369941,54.21228598475554,FY 2022-2023 to FY 2023-2024
noida_ind.34_1_in,Noida,cpcb,pm10,trend,-6.3606674241541725,-0.03180017269864956,0.7854375234369941,54.21228598475554,FY 2022-2023 to FY 2023-2024
patiala_ind.28_1_in,Patiala,cpcb,pm10,observed,-13.813329135286395,-0.12778159801502476,0.7523144956851152,31.317253310448958,FY 2022-2023 to FY 2023-2024
patiala_ind.28_1_in,Patiala,cpcb,pm10,trend,-6.417052881477019,-0.06235217876102409,0.7523144956851152,31.317253310448958,FY 2022-2023 to FY 2023-2024
patna_ind.5_1_in,Patna,cpcb,pm10,observed,-2.204620319237904,-0.01061562789514892,0.8558656475688583,38.05612342940589,FY 2022-2023 to FY 2023-2024
patna_ind.5_1_in,Patna,cpcb,pm10,trend,1.3545560766765163,0.007066044285833786,0.8558656475688583,38.05612342940589,FY 2022-2023 to FY 2023-2024
rajamahendravaram_ind.2_1_in,Rajamahendravaram,cpcb,pm10,observed,7.466153913360529,0.10947780043037277,0.8449529019905102,14.795971034943548,FY 2022-2023 to FY 2023-2024
rajamahendravaram_ind.2_1_in,Rajamahendravaram,cpcb,pm10,trend,4.581821446387281,0.06912881909909974,0.8449529019905102,14.795971034943548,FY 2022-2023 to FY 2023-2024
solapur_ind.20_1_in,Solapur,cpcb,pm10,observed,10.539699301938953,0.11148567380262658,0.8337479928213233,18.356609512316385,FY 2022-2023 to FY 2023-2024
solapur_ind.20_1_in,Solapur,cpcb,pm10,trend,12.032469856476581,0.13110563135165987,0.8337479928213233,18.356609512316385,FY 2022-2023 to FY 2023-2024
talcher_ind.26_1_in,Talcher,cpcb,pm10,observed,24.336680582261593,0.28414123980720635,0.8633991768029566,35.197600992225425,FY 2022-2023 to FY 2023-2024
talcher_ind.26_1_in,Talcher,cpcb,pm10,trend,25.646608217618407,0.3173432451873761,0.8633991768029566,35.197600992225425,FY 2022-2023 to FY 2023-2024
udaipur_ind.29_1_in,Udaipur,cpcb,pm10,observed,-8.129418228157775,-0.07001913168460308,0.7338477315831097,25.002229095632796,FY 2022-2023 to FY 2023-2024
udaipur_ind.29_1_in,Udaipur,cpcb,pm10,trend,-2.58897006025596,-0.023002933903285727,0.7338477315831097,25.002229095632796,FY 2022-2023 to FY 2023-2024
varanasi_ind.34_1_in,Varanasi,cpcb,pm10,observed,-20.56644389065182,-0.2623532353258487,0.8310566782015342,48.283162974989054,FY 2022-2023 to FY 2023-2024
varanasi_ind.34_1_in,Varanasi,cpcb,pm10,trend,-21.401034456522176,-0.27233843181841466,0.8310566782015342,48.283162974989054,FY 2022-2023 to FY 2023-2024
visakhapatnam_ind.2_1_in,Visakhapatnam,cpcb,pm10,observed,3.4243189272699226,0.02795220066699309,0.7207827470582959,28.745885639357944,FY 2022-2023 to FY 2023-2024
visakhapatnam_ind.2_1_in,Visakhapatnam,cpcb,pm10,trend,-0.16750027712986082,-0.0013930360188451408,0.7207827470582959,28.745885639357944,FY 2022-2023 to FY 2023-2024
